,LONGITUDE,LATITUDE
531,46.73547052413774,-51.74351787723961
532,46.480280714109846,-51.892602204581834
533,46.222873986803414,-52.0407873387201
534,45.96323842005947,-52.18806247707313
535,45.70136232708458,-52.33441671624534
536,45.437234269750014,-52.47983905269668
537,45.17084307221599,-52.62431838349735
538,44.90217783487981,-52.76784350717069
539,44.63122794864624,-52.91040312462699
540,44.3579831095176,-53.05198584019141
541,44.082433333500475,-53.192580162729094
542,43.80456897182529,-53.3321745068703
543,43.524380726473964,-53.47075719433891
544,43.24185966601035,-53.608316455387104
545,42.95699724170713,-53.74484043033964
546,42.66978530396204,-53.880317171250304
547,42.38021611899527,-54.014734643674
548,42.08828238581912,-54.14808072855732
549,41.793977253469755,-54.28034322425047
550,41.49729433849006,-54.41150984864378
551,41.19822774265151,-54.541568241431385
552,40.89677207090168,-54.67050596650508
553,40.592922449523144,-54.79831051448111
554,40.28667454448811,-54.92496930536247
555,39.97802457999223,-55.05046969133952
556,39.666969357149384,-55.17479895973119
557,39.35350627282838,-55.29794433606924
558,39.03763333861106,-55.41989298732794
559,38.719349199849844,-55.540632025301214
560,38.39865315480195,-55.660148510129126
561,38.075545173815414,-55.77842945397585
562,37.75002591854152,-55.8954618248604
563,37.422096761146214,-56.01123255064187
564,37.091759803492266,-56.12572852316026
565,36.75901789626218,-56.23893660253429
566,36.4238746579908,-56.35084362161634
567,36.08633449397505,-56.46143639060605
568,35.746402615027144,-56.570701701822074
569,35.40408505603595,-56.67862633463263
570,35.05938869430052,-56.78519706054424
571,34.712321267597964,-56.8904006484485
572,34.36289139194704,-56.994223870025806
573,34.01110857902776,-57.09665350530504
574,33.65698325321595,-57.19767634837774
575,33.30052676819091,-57.29727921326478
576,32.9417514230736,-57.39544893993367
577,32.580670478051246,-57.492172400463666
578,32.217298169444604,-57.58743650535591
579,31.85164972417223,-57.681228209985136
580,31.483741373566538,-57.77353452118947
581,31.11359036649562,-57.86434250399382
582,30.74121498174429,-57.95363928846275
583,30.366634539608015,-58.04141207667736
584,29.98986941265318,-58.127648149831245
585,29.610941035597133,-58.21233487543932
586,29.22987191426186,-58.295459714653404
587,28.846685633555516,-58.377010229677936
588,28.46140686443657,-58.45697409127837
589,28.074061369816075,-58.53533908637495
590,27.684676009354526,-58.61209312571376
591,27.293278743110832,-58.68722425160646
592,26.8998986340022,-58.76072064572998
593,26.504565849035323,-58.83257063697699
594,26.10731165927065,-58.90276270934706
595,25.70816843848368,-58.97128550986895
596,25.307169660489105,-59.0381278565432
597,24.904349895095756,-59.10327874629438
598,24.499744802662956,-59.16672736292189
599,24.093391127231317,-59.22846308503766
600,23.685326688203872,-59.28847549397925
601,23.275590370556383,-59.34675438168618
602,22.86422211355875,-59.403289758527215
603,22.45126289799292,-59.458071861066145
604,22.036754731855872,-59.511091159753434
605,21.620740634540123,-59.56233836653083
606,21.203264619487754,-59.6118044423361
607,20.784371675317907,-59.659480604494746
608,20.364107745431593,-59.705358333985636
609,19.94251970610184,-59.74942938256772
610,19.519655343061153,-59.79168577975418
611,19.095563326602637,-59.83211983962173
612,18.670293185215336,-59.87072416744173
613,18.24389527777852,-59.9074916661204
614,17.816420764344098,-59.94241554243581
615,17.3879215755405,-59.97548931305911
616,16.9584503806356,-60.00670681034807
617,16.528060554300584,-60.03606218790125
618,16.096806142120656,-60.06354992586128
619,15.664741824902555,-60.0891648359564
620,15.23192288183281,-60.11290206626977
621,14.798405152544477,-60.1347571057263
622,14.364244998153639,-60.15472578828767
623,13.92949926133054,-60.172804296846515
624,13.494225225473503,-60.18898916681113
625,13.05848057305678,-60.20327728937333
626,12.622323343226444,-60.21566591445181
627,12.185811888721013,-60.226152653305085
628,11.749004832195851,-60.23473548080766
629,11.311961022032543,-60.241412737384906
630,10.874739487716218,-60.24618313060195
631,10.437399394865379,-60.249045736403275
632,10.0,-60.25000000000002
633,9.562600605134621,-60.249045736403275
634,9.125260512283782,-60.24618313060195
635,8.688038977967457,-60.241412737384906
636,8.250995167804149,-60.23473548080766
637,7.814188111278987,-60.226152653305085
638,7.377676656773555,-60.21566591445181
639,6.941519426943219,-60.20327728937333
640,6.505774774526496,-60.18898916681113
641,6.07050073866946,-60.172804296846515
642,5.635755001846361,-60.15472578828767
643,5.201594847455521,-60.1347571057263
644,4.76807711816719,-60.11290206626977
645,4.3352581750974455,-60.0891648359564
646,3.9031938578793413,-60.06354992586128
647,3.471939445699416,-60.03606218790125
648,3.0415496193644014,-60.00670681034807
649,2.6120784244595012,-59.97548931305911
650,2.1835792356559005,-59.94241554243581
651,1.7561047222214825,-59.9074916661204
652,1.329706814784664,-59.87072416744173
653,0.9044366733973601,-59.83211983962173
654,0.4803446569388456,-59.79168577975418
655,0.05748029389815827,-59.74942938256772
656,-0.36410774543159324,-59.705358333985636
657,-0.7843716753179064,-59.659480604494746
658,-1.2032646194877554,-59.6118044423361
659,-1.6207406345401247,-59.56233836653083
660,-2.0367547318558743,-59.511091159753434
661,-2.4512628979929203,-59.458071861066145
662,-2.8642221135587493,-59.403289758527215
663,-3.2755903705563814,-59.34675438168618
664,-3.6853266882038747,-59.28847549397925
665,-4.0933911272313175,-59.22846308503766
666,-4.499744802662957,-59.16672736292189
667,-4.904349895095757,-59.10327874629438
668,-5.307169660489106,-59.0381278565432
669,-5.70816843848368,-58.97128550986895
670,-6.107311659270648,-58.90276270934706
671,-6.504565849035324,-58.83257063697699
672,-6.899898634002202,-58.76072064572998
673,-7.29327874311083,-58.68722425160646
674,-7.684676009354528,-58.61209312571376
675,-8.074061369816073,-58.53533908637495
676,-8.46140686443657,-58.45697409127837
677,-8.846685633555515,-58.377010229677936
678,-9.22987191426186,-58.295459714653404
679,-9.610941035597135,-58.21233487543932
680,-9.989869412653183,-58.127648149831245
681,-10.366634539608013,-58.04141207667736
682,-10.74121498174429,-57.95363928846275
683,-11.113590366495625,-57.86434250399382
684,-11.48374137356654,-57.77353452118947
685,-11.851649724172228,-57.681228209985136
686,-12.217298169444609,-57.58743650535591
687,-12.58067047805125,-57.492172400463666
688,-12.941751423073594,-57.39544893993367
689,-13.300526768190917,-57.29727921326478
690,-13.656983253215948,-57.19767634837774
691,-14.011108579027763,-57.09665350530504
692,-14.362891391947041,-56.994223870025806
693,-14.712321267597964,-56.8904006484485
694,-15.059388694300528,-56.78519706054424
695,-15.404085056035958,-56.67862633463263
696,-15.746402615027144,-56.570701701822074
697,-16.08633449397506,-56.46143639060605
698,-16.423874657990794,-56.35084362161634
699,-16.759017896262176,-56.23893660253429
700,-17.091759803492266,-56.12572852316026
701,-17.422096761146214,-56.01123255064187
702,-17.75002591854152,-55.8954618248604
703,-18.075545173815417,-55.77842945397585
704,-18.398653154801952,-55.660148510129126
705,-18.719349199849844,-55.540632025301214
706,-19.03763333861105,-55.41989298732794
707,-19.353506272828383,-55.29794433606924
708,-19.66696935714938,-55.17479895973119
709,-19.978024579992226,-55.05046969133952
710,-20.286674544488108,-54.92496930536247
711,-20.592922449523144,-54.79831051448111
712,-20.896772070901683,-54.67050596650508
713,-21.198227742651508,-54.541568241431385
714,-21.497294338490054,-54.41150984864378
715,-21.793977253469752,-54.28034322425047
716,-22.08828238581912,-54.14808072855732
717,-22.38021611899527,-54.014734643674
718,-22.669785303962033,-53.880317171250304
719,-22.956997241707125,-53.74484043033964
720,-23.241859666010345,-53.608316455387104
